第A10版：,综合,2016-02/17,理想伴侣最低月薪 6701元?,找对象该不该门当户对?恋爱起步价太高“恋不起”怎么办?国内互联网婚恋交友平台世纪佳缘通过对全国14697名单身人士的调查(男女比例近1比1)，前天发布2015年度中国男女婚恋观调查报告，内容涵盖交友及择偶方式、生活消费理念等方面。在对理想的另一半收入要求上，不同地区不同年龄阶层要求各不相同。其中女性认为理想伴侣的最低月薪为6701元，80后女性对恋爱起步价要求最高，为6993元，90后对恋爱起步价要求相对偏低，为6534元。各个地区的数据显示，华南地区的男性和华北地区的女性恋爱起步价最高，其中，有房也成为很多女性结婚的硬性条件，不能降低。有意思的是，在另一半工资卡是否上交的问题上，74%女性的态度是“不主动、不拒绝”，而月薪过万的男性最希望金钱自由，不肯交出工资卡的比例最高。不同年龄段中，80后女性管钱欲最强，78%的女性会主动要或接受对方的工资卡。未婚男女最关注点有差异在认为“婚姻应该门当户对”的观点上，33%的男性和50%的女性表示赞同，远高于反对比例，无论男女，学历越高思想越传统，认为“婚姻应该门当户对”的比例越高，其中硕士及以上的人群，男性和女性的占比分别高达58%和73%。在全国各个省份中，上海男性对“门当户对”的认同度最高，达46%。调查显示，在婚恋网站搜索心仪对象时，男性最关注的关键词前三位分别为“外形条件(68%)、年龄(64%)和学历(25%)”，女性最关注的关键词则为“年龄(61%)、外形条件和收入(均为60%)、有房(46%)”。“低头”易造成恋爱失败调查显示，单身群体中，男性的孤独感要普遍高于女性。其中，学历较低，收入较低的群体，其孤独感便越高。高中学历以下，以及月收入2000元以下的男性，孤独指数为77分(满分100)，女性则分别为69分和70分，远高于其他学历和收入人群。而在各年龄层中，90后的孤独指数最高，其中男性为75分，女性为68分。数字时代，“低头”现象正在成为影响年轻人面对面交流的障碍。有45%的男性和50%的女性单身人群认为无意识的“低头”在生活中已经影响到人们之间的交流与互动，而间接造成单身，所以更加不能被忽视。与此同时，“对方是否及时回复消息及接听电话”也成为影响“恋爱安全感”的要素之一。Y据新民晚报
第A11版：,综合,2016-02/17,欧洲央行考虑废除面值500欧元钞票,第A09版：,社会,2016-02/17,春节打工大学生获赠电脑和千元生活费,□记者余淼文洪波摄影本报讯昨天早上6点，结束了15天寒假分拣工生活、在郑州过完春节后，周口男生桑胜华和宝丰女生连晓珊直奔郑州长途汽车南站而去。在那里，河南省福兴儿童公益基金会70岁的李庆年老师，要把基金会捐出的一台华硕笔记本电脑和基金会青少年志愿者郑州外国语新枫杨学校2018届25班学生陈昶声捐赠的1000元生活费送给他俩。与此同时，他还给两人送来了红马甲，请他们担任“助童助学爱心使者”。没想到，因为连晓珊的鞋子开胶，双方临时又将见面地点改为离双方最近的报业大厦（如图）。去年盛夏，桑胜华和连晓珊报名参加了大河报2015年利群阳光助学行动，顺利进入大学。
第A09版：,社会,2016-02/17,高速明港下路口成倒卖乘客集市？,□首席记者李钊通讯员李凯文图核心提示|“京港澳高速明港下路口，那里已成了倒卖乘客的繁华‘集市’。”16日一大早，长途车司机拨打大河报记者的电话。大河报记者放下热线电话驱车赶赴现场，目睹到的情景触目惊心——目击：酒店、超市、修理铺，都是“客运站”京港澳高速明港下路口的位置特殊：引线口开在驻马店市确山县双河镇双河村境内，其西侧是信阳市平桥区明港镇，东侧是驻马店市正阳县熊寨乡，北侧是驻马店市的留庄镇和新安店乡。这里，既是驻马店的南大门，又是信阳市的北大门。16日上午9时许，记者在该下路口下高速前行约100米，路边就是一个石棉瓦搭建的所谓超市。“超市”门口竖立有一个牌子——“长途客运订票处”。“咋订票？”记者问。“你说去哪儿就是了，留下你的手机号，车快到时通知你。”“超市”里的大嫂很热情。记者在下路口处的路边转了一遍，发现酒店、超市、修理铺共计17家，每个店铺的门前都有标注“代售车票”、“出售车票”等字样的醒目标牌。算账1：“卖”一个乘客，提成三五十元不等大河报记者走进路边小吃店，要了一盒炒米粉和一碗鸡蛋汤，边吃边喝边观察。一名40岁左右的女子双手各持一个手机，肩上斜挎一个皮吊包进店后，一屁股坐在了记者对面。“广州，7个；北京，3个……”桌对面的女子接打手机忙得不亦乐乎。记者与她攀谈，她自称是店铺的“客服”。据其介绍，这一带，外出务工的多，这里的十几家店铺几乎每家都有面包车，都有“客服”。谁年后出远门打工，打个电话，就派车去拉来。给客车卖一个乘客，提成三五十元；碰到了不懂行情的乘客，一人能收取手续费100多元。春运期间，每个店铺每天卖乘客收入七八百元，每个“客服”进账500元左右。算账2：高速路旁众店铺，日“卖”乘客四五百16日9时40分至10时30分，记者发现车牌号为豫AJ8196、冀C21997、苏H89388、沪B63678、豫SB2793的5辆长途大客车在京港澳高速明港下路口下路，到店铺前载客。店铺店主们初步统计，从腊月十五（1月24日）以来，每天在这里下高速的长途客车都是七八十辆，每天的上下乘客都在四五百人。一名店主说，都知道长途客车按规定是一路直达，不允许路上捡人。执法部门也来执过法，可都被这儿的店铺人员打跑了，还撕烂过执法人员的衣服。在该下路口的“周家超市”、“超市饭店”和“红艳超市”，店里的工作人员均称，“卖”乘客是店铺的主要收入之一，每年仅此一项收入10万元左右，已持续多年。执法部门：早想摘除那里的“毒瘤”，可一个部门寡不敌众“那里（京港澳高速明港下路口）春运如此混乱，全国罕见！”16日中午，大河报记者来到确山县运管局，其负责人说，那里的店铺都没有道路运输管理部门颁发的“道路运输管理许可证”，都是黑“客运站”。“上午还在开会，也派去了稽查队；可我们一个部门执法，寡不敌众。”“长途客车，按规定是站点上客。”确山县运管局稽查执法人员介绍，长途客车在高速公路上随意下路捡客，乘客所携带的东西安检无法保障，上人多了容易造成超载，严重违反客运安全管理规定，安全隐患巨大。“这一春运安全‘毒瘤’，我们一定要彻底摘除。”16日傍晚，确山县运管局人士表示，将向县委县政府汇报，成立联合执法组，争取早日取缔那里的店铺倒买倒卖乘客怪现象。
第A10版：,综合,2016-02/17,消费者称：官方调查情况不属实,“我们现在要求哈尔滨有关部门向社会公布事发时的全部视频来还原事件原貌。”16日上午，因“天价鱼”事件而饱受困扰的常州消费者陈岩向记者表示，哈尔滨松北区专项调查小组出具的调查情况不属实。其本人及家属经过商量，做出回应。关于斤两问题，陈岩表示：“店家说有我的签字确认，但实际上我没有签字，我可以配合进行笔迹鉴定，一开始就觉得贵，打算点个7斤吃吃的，但是他们一刀下去10斤4两，我们也认可了，结果结账的时候要14斤4两，我们肯定没法认可，我们希望店家可以把所有监控视频公布，这样就一目了然了。”其次，关于价格问题，陈岩说：“明码标价那是在认同这个是野生的基础上，但之后看到相关报道觉得受骗了，野生的都是限量捕捞的，是国际濒危保护动物，必须有相应的证明和捕捞记录，所以希望店家可以出示相关的文件，不然这个涉及以次充好，欺诈消费者，店家在电视台已说明他们店的是半野生半养殖的，但却打着纯野生的旗号在卖，没有事先告知我们，我希望有关方面可以进一步跟进。”最后，对于谁先动手的问题，陈岩表示：“我看新闻上店家只提供了部分视频，希望店家公布完整的视频，不要断章取义，我们去吃饭的大多是老人孩子，在外地只是想息事宁人，我最后和老板拥抱是不想被报复。”陈岩说，他发微博就是吐槽提醒下，没想到完全失控，“所以删除了想安静地过生活，没想到后面店家一直污蔑我们，其实发了微博以后，店家还打电话来恐吓我们，这个可以提供通话记录，甚至我们家人孩子的信息被他们人肉发到网上，在此我请求哈尔滨网警能够依法处理，不管这件事情如何，家里的老人，我的未成年的女儿是无辜的，这个对他们的打击很大。”另外，就外界关心的为何用餐价格从10000多元打折到7200元，陈岩也给出了解释，当时是因为警方到场调解后，饭店与自己进行了协商，最后付钱方才离开饭店。“警察来了说这事要么走处罚程序，要么就双方调解，我们来哈尔滨旅游，不想惹事，于是选择了跟饭店方面调解。”陈岩说。陈岩还表示，他愿意配合哈尔滨方面调查组的调查。Y综合新华社、现代快报等
第C07版：,全媒体生活服务平台,2016-02/17,奇葩男站台内“泄火”放炮,昨天，一个名为“郑州男子带鞭炮上公交被拦，转身在站台点燃鞭炮”的视频在微博上引起很多人关注。事情到底是怎么回事呢？昨天，大河报记者王悦生采访了郑州市快速公交公司站务办副书记惠明。他介绍，此事发生在2月3日下午6点多，当时，一名50多岁的男子戴着口罩，来到北三环与中州大道交叉口附近的一个BRT站台，抱着一个大箱子准备上公交车，被BRT站台内的一名姓赵的女站务长拦住检查。随后，站务长从该男子携带的箱子里找出一挂鞭炮，当即告知该男子不能携带鞭炮上车。但是，该男子说这挂鞭炮准备拿到老家燃放，不会在郑州放，并与站务长理论了起来。此时，有其他乘客见状，便上前与站务长一起劝阻该男子：“鞭炮怎么能拿上公交车呢？你得配合公交公司的工作。”听到这些话，该男子才放弃乘车，并抱着箱子离开。没想到过了一会儿，站务长小赵突然听到站台内响起一阵鞭炮声，赶紧出来查看，发现该男子抱着箱子跑了。此时，有多名乘客正准备上车，被这鞭炮声吓得赶紧四处观望。惠明介绍，根据《郑州市城市公共交通条例》规定，乘坐公交车的乘客禁止携带易燃、易爆、有毒等危险物品上车。为了巡查可能的安全隐患，现在郑州每个BRT站台都配备了一名安保人员。惠明希望通过此事提醒乘客文明乘车。目前，公交公司已就该男子在站台内燃放鞭炮一事报警。
第A12版：,综合,2016-02/17,省级孵化器，奖补百万元,□记者张渝本报讯河南将设立众创空间发展专项资金；对新认定的国家级孵化器、省级及以上大学科技园,省财政给予一次性300万元奖补;对新认定的省级孵化器,给予一次性100万元奖补……近日，省政府公布了《关于加快科技服务业发展的若干意见》。目前，众多众创空间在河南拔地而起，推动了创业创新的发展，我省将设立众创空间发展专项资金。对各类投资主体利用闲置楼宇和厂房构建众创空间的,按其改造费用50%比例(最高不超过200万元)给予补贴。另外，采用政府购买服务方式,对众创空间提供的宽带网络、公共软件服务、公共技术平台购置费用,按照50%比例给予补贴。符合条件的众创空间等新型孵化机构适用科技企业孵化器税收优惠政策。河南对新认定的国家级孵化器、省级及以上大学科技园,省财政给予一次性300万元奖补;对新认定的省级孵化器,给予一次性100万元奖补。对已认定的省级及以上孵化器和大学科技园、众创空间,经年度考核合格,每年给予一定的运行成本补贴。对省级科技企业孵化器、众创空间投入的孵化资金按不高于20%给予配套支持。
第C07版：,全媒体生活服务平台,2016-02/17,20多个大冰柱让桥下路人胆战,昨天有市民致电大河报新闻热线96211反映：南三环京广路立交桥西南侧几十米外的边缘处，每隔20米至30米，都挂着一个粗大的冰柱，长的有20厘米至30多厘米,让桥下路人心惊胆寒。大河报记者张弢核实：立交桥西南侧边缘共挂有20多个大冰柱。记者还采访多名路人，他们都说是立交桥上的下水管漏水导致结冰。李先生说：“近几天室外温度逐渐升高，不时有冰块从桥上坠落下来。15日下午4点多，公交三公司三车队的一辆165路公交车刚下完乘客，在这里车顶被砸中。”另一市民说：“在这里乘车的市民比较多，如果冰柱砸住人，那可就事大了。希望有关部门能快点把冰柱打掉，别让市民从桥下经过时心惊胆战。”记者采访郑州环城快速公路管理处时，该处的工作人员吴女士说：“立交桥下有冰柱的地方已经圈起来了。”吴女士让记者联系负责此事的工作人员马立明先生。记者随即联系到该处的马立明，他说：“我们只管到人行道处，立交桥西南边还没有移交，移交以后才能归我们管理，我们不能越界管理。没移交应该归建设方管理。”马立明告诉记者，近两天他们已安排工作人员上路巡查，从西三环航海路口向东，一直巡查到中州大道南三环路口的立交桥处，共处理掉这样的冰柱100多处。记者询问冰柱形成的原因，他说：“主要是立交桥上的伸缩层里面含有水，遇冷空气后会形成冰柱；此外，落水管密封不好漏水处，也会形成冰柱。”K线索提供：焦先生稿酬：100元新闻热线：96211
第C07版：,全媒体生活服务平台,2016-02/17,生活垃圾堆在闹市街头挡道,昨天，郑州市民刘女士致电大河报新闻热线96211反映：在棉纺东路一大型小区门口附近，一堆生活垃圾险些“埋葬”停在路面上的轿车。大河报记者郭致远核实：这堆生活垃圾堆积在鑫苑国际城市花园小区西门附近，与棉纺东路生活垃圾中转站相距约30米远。生活垃圾堆积在棉纺东路。由于与停在路面上的汽车距离比较近，部分垃圾滚落到汽车轮胎处。在现场，一名环卫工拎着扫帚，正打扫街头的卫生，只见他朝着垃圾堆方向走去，并没有要清理的迹象。据其介绍，早晨五六点钟，他赶到该区域打扫卫生的时候，就发现了这堆垃圾堆积路面，不清楚是何人所为。附近的生活垃圾中转站相关人士说，附近的几个小区，生活垃圾都收归到这儿，再向垃圾场转运出去。在棉纺东路上，突然冒出的这一堆垃圾，不像是平日里往垃圾中转站倾倒垃圾者的举动，“驾车载着垃圾，恁远的路都跑了。谁还会在乎再多走两步？”采访中发现，沿街多家商户尚未开业，零星的几家开门纳客店铺，均矢口否认是其所为。昨天下午3点钟，二七区五里堡办事处城管科受访时表示，他们也注意到了这堆生活垃圾，刚刚派员进行了清理。然而，他们询问了附近多位居民和商户，亦不清楚是谁倾倒的垃圾。为防止再有人把生活垃圾倾倒在闹市街头，他们将加强巡逻，严防此类事件再次发生。
第C07版：,全媒体生活服务平台,2016-02/17,瓷片砸中楼下祖孙两人的头部,昨天上午10时许，郑州市民王先生致电大河报新闻热线96211反映称：“在秦岭路与棉纺路交叉口东南角的电新街家属院4号楼，因33层装饰框架上的瓷片掉落，导致一名老太太和一个11岁的小男孩的头部被砸伤，伤者已送到医院了。”大河报记者张弢核实：在该小区的4号楼和5号楼之间有个通道，通道两侧是框架，框架上方搭有十多米长的方木。通道两侧，小区业主放有不少电动车和自行车。在现场地下，散落有很多粘有水泥的碎瓷片和水泥块，大的如拳头，小的不计其数。现场已被小区保安用警戒线围起来，在现场中间偏东处，有一根粗大的方木从中间断裂后，掉落在地下。记者在现场看到，4号楼和5号楼的业主都顺着5号楼的墙边小心翼翼地通过。其中一位上年纪的男子说：“幸亏楼下过道上方搭有方木遮挡，要不肯定会要人命的。”在现场负责看护的小区保安张先生告诉记者：“这是今天上午发生的，被砸伤的两个人我都没见到。队长让我在这里看着，不让业主从这个过道里经过。”说后他指着4号楼最高处的装饰框架掉落的瓷片处，让记者看：“应该是被大风刮下来的。框架上方掉落的那根方木，也应该是上面掉下的水泥块砸断的。”随后，辖区巡防队员姜勇赶到现场。他对记者说：“事情发生在上午10点多，当时风正大，4号楼的祖孙俩骑电动车从外面回来，正好被上面掉下的瓷片砸伤了头部。两人被砸伤后，马上送到北边的电厂医院了。”据姜勇介绍，掉落的瓷片是在33层上方的装饰框架处，宽度约有25厘米。记者到医院后医生告诉记者，两名伤者经包扎处理，都没有生命危险，现在都回家了。电厂的领导也曾到医院看望慰问了受伤的祖孙俩。K线索提供：王先生张女士稿酬：各50元新闻热线：96211
第C07版：,全媒体生活服务平台,2016-02/17,谁需要手摇式老年代步车,昨天，读者赵女士致电大河报热线96211，称家中有一辆闲置的手摇式老年代步车，希望可以赠送给腿脚不便的人。如果您家中有人需要，请与赵女士联系，电话15890682481。K（大河报记者刘瑶实习生邹静晨帮办）
第C07版：,全媒体生活服务平台,2016-02/17,换物,换客：于先生67067886闲物：八成新的国产放像机和录像机心愿：信号猫和无线路由器K换客：年女士13503710648闲物：价值5500元六七成新的跑步机，以及哑铃、沙袋、拉力器等运动器材心愿：换一台烤箱、面包机和一辆男式自行车K（大河报记者贺笑天实习生邹静晨帮办）
第C06版：,社会,2016-02/17,夜行人撞上路中消火栓车毁人伤,□记者李岚本报讯日前，市民孙先生下夜班后骑电动车回家，途经秦岭路与农业路交叉口东南角时，冷不防撞上慢车道中间的消火栓上，连人带车一起翻倒在地上，导致车毁人伤。据孙先生介绍，事情发生在2月13日凌晨１时20分，因路灯不亮，他冷不防撞上慢车道中间的消火栓上，连人带车一起摔在地上。记者发现，孙先生的电动车，车前的挡板被撞得稀烂，车胎爆裂后与车圈完全分离。位于慢车道中间的消火栓已经歪斜，上面有多处被撞过的痕迹。“把消火栓立在马路中间，明摆着要坑人！”为了给自己讨个说法，当天上午，孙先生拨打了110报警电话。交警二大队的民警说，此事属于单方事故，如果孙先生要索赔，应当联系修路的市政部门。市政部门回复说，他们只是负责路面的维护，消火栓属于消防设备，他们无权移动。15日下午，郑州市城建热线的工作人员告诉记者，经调查，该消火栓属于自来水公司的消防设施，他们已通知自来水公司去现场调查处理此事。昨日下午，郑州市自来水公司的工作人员向记者回复，他们只是负责消火栓的维护和保养，并不是消火栓的产权单位。以前该消火栓安装在绿化带中，前段时间市政部门对此处的秦岭路进行拓宽改造，拆除了绿化带，但施工人员没有及时移走消火栓，使其留在路面中间，成为交通安全隐患。孙先生委屈地说，自己车毁人伤，却连个说理的地方都没有。除了疗伤外，他的电动车几乎撞报废，要把车完全修好，需要800余元。K线索提供陈先生稿酬100元新闻热线96211
第C07版：,全媒体生活服务平台,2016-02/17,寻找老式座钟维修地点,读者于先生致电大河报96211新闻热线，称家中的老式座钟坏了，想寻找维修的地方。物件为上世纪八九十年代、上发条的那种老式座钟。如果您知道哪里能维修，请与于先生联系，电话13253456109。K（大河报记者贺笑天实习生邹静晨帮办）
第C06版：,社会,2016-02/17,正扫地环卫工倒在街头，再没起来,第C06版：,社会,2016-02/17,10毫米厚玻璃被击穿人何以安,□记者张弢文图本报讯昨天上午，市民朱先生打来电话反映：“在建设路与华山路交叉口附近，有个商铺门面房的门窗玻璃被钢珠击穿三个洞，玻璃门和橱窗玻璃有10毫米厚。”昨天下午3时许，记者来到现场，看到这家商铺的玻璃门锁着。在西侧的门上方，明显能看到一个圆圆的弹孔穿透玻璃。门东边的玻璃橱窗也被洞穿，门西侧的玻璃橱窗的右下角有巴掌大小一块玻璃被击碎，中间有个圆圆的弹孔。发稿前，记者联系到该商铺的老板阴先生,他说:“第一次被击穿的是门东边的橱窗玻璃，事发后，我捡到一个像自行车轴承内钢珠大小的钢珠弹。前两天晚上8点多，又有两处玻璃被打烂，这次我报了警。110接警后将该案转到三官庙警务区，到现在还没个结果。我打电话催问过，民警很不耐烦地对我说‘别再打了，找到会告诉你的’。”阴先生对钢珠弹随意乱打很不放心。他说：“钢化玻璃有10毫米厚都被击穿了，如果钢珠弹打到人，很可能会致命的，真希望公安机关能认真查一查，把钢珠枪给收缴了，并按相关法律、法规，对玩钢珠枪的人予以处罚。”K线索提供朱先生稿酬100元新闻热线96211
第A12版：,综合,2016-02/17,中国证监会核准9家企业IPO申请,新华社北京2月16日电中国证监会16日宣布按法定程序核准了9家企业的首发申请。其中，上交所4家，深交所中小板2家，创业板3家。在上交所首发的4家企业是：千禾味业食品股份有限公司、浙江司太立制药股份有限公司、金徽酒股份有限公司、西藏华钰矿业股份有限公司。在中小板首发的2家企业是：厦门瑞尔特卫浴科技股份有限公司、深圳市建艺装饰集团股份有限公司。3家在创业板首发的企业是：广州市昊志机电股份有限公司、昆明川金诺化工股份有限公司、成都新易盛通信技术股份有限公司。其中，成都新易盛通信技术股份有限公司直接定价发行。据了解，上述企业及其承销商将分别与沪深交易所协商确定发行日程，并陆续刊登招股文件。
第A12版：,综合,2016-02/17,下月起，微信提现要收费了,如果你春节期间在微信红包“抢”到“巨款”而又准备提现的话，动作要快啦！15日，微信支付团队发布公告，自2016年3月1日起，微信支付将对超额提现交易收取手续费。转账交易恢复免费，而微信红包、面对面收付款、AA收款等功能不受影响，继续免收手续费。在微信钱包界面下，有一个零钱选项。你抢到红包之后，钱直接存到“我的零钱”里。目前“我的零钱”有三个使用途径：支付、提现和理财。从3月1日起计算，每位用户（身份证维度）有终身累计1000元免费提现额度，超出1000元部分按银行费率收取手续费，目前费率均为0.1%，每笔最少收0.1元。微信支付团队表示，基于微信支付的每一笔转账和提现交易，事实上不论金额大小，银行都要向微信支付收取交易手续费。因此，对提现交易收费并不是微信支付追求营收之举，而是用于支付银行手续费。此次调整是为进一步优化服务资源配置，更专注地服务好小额高频的社交转账，以及更广泛线上线下消费。微信支付团队称，正在积极与银行方面密切沟通，争取早日实现转账、提现交易完全免费。去年10月，微信曾宣布转账收费，每人每月享有两万元免费转账额度（包括微信转账和面对面扫码），超出部分按0.1%的标准收取手续费；收款则不需手续费。而从2016年3月1日起，转账将不再收取手续费，而微信红包、AA收款等其他功能则继续免收手续费，不受影响。微信提现要收费引发热议，对手支付宝借势营销。支付宝官方15日表示：“十一年来，用户通过支付宝提现，不管是pc端还是手机上，均为免费。支付宝内发生的每一笔转账和提现交易，银行都会向支付宝收取交易手续费，这部分费用由支付宝承担，用户无需支付额外费用。”微信下了一步什么棋？不少消费者认为，互联网金融时代下，转账汇款向用户收费是倒退之举。在大打“免费牌”、不断向线上、线下支付和转账业务渗透的第三方机构面前，银行都开始“被迫”向消费者让利，招商银行、中信银行、浙商银行等近20家银行相继宣布对通过网银和手机银行转账实行免费。这次为什么微信支付转而又开始提现收费呢？微信支付的理由是，随着微信支付用户量和交易量逐步升高，银行手续费成本压力也越来越大，微信希望通过策略调整补贴一部分巨额成本。关于巨额成本，不少银行业内人士有些“不服气”。一家股份制银行电子银行部负责人告诉记者，一般银行向微信支付、支付宝这样的机构收取的提现手续费并不高，大约在千分之一。“为了导入更多客户、获取资金沉淀，有的小银行可能会收取更低的手续费。”中央财经大学教授郭田勇认为，微信支付对提现功能收取手续费，其目的可能是希望资金沉淀在微信体系内，进行内部循环，尤其是今年春节期间，不少人抢红包，微信平台沉淀资金比较多。央行之前也明确指出，支付账户沉淀了大量客户资金，加大资金流动性管理压力和跨市场交易风险。专家认为，在监管趋严的背景下，微信支付此举是想通过提现收费先行做好资金沉淀的准备。互联网服务别搞成“雁过拔毛”“通过收取手续费，迫使客户资金沉淀在自己平台上，这多少会影响客户体验，这样的做法有些狭隘。”郭田勇说，“微信支付应该开发更多应用场景，用优质、创新的服务吸引消费者，而非采取手续费的方式限制客户转移资金。”“但天下没有免费的午餐。”中国金融期货交易所研究院首席经济学家赵庆明说，任何一家企业的收费行为，必然是基于成本分摊机制，特别是一些互联网企业在推广前期有大量优惠，积累了足够的客户量和业务量后开始收费，这并不奇怪。以微信支付为例，该服务已有线下30多个行业、30万家门店支持微信支付，这将带来更大的用户黏性、增长空间。中国电子商务研究中心互联网金融部助理分析师陈莉表示，一方面基于第三方支付平台之间的竞争日趋激烈，另一方面商业银行也在逐步放开收费标准，微信发展自身金融业务的压力不小，微信支付收费政策的推出也是竞争态势下的选择。“因为第三方支付平台也要承担自身成本，免费可能不会是各平台维持业务的长期手段。”也有专家提出，第三方支付要实现“叫好又叫座”，企业需要创新服务。与其挑战消费者“免费为上”的理念，不如创新模式将成本逐步嫁接转移到其他业务上，消费者将免于直接承担这些成本。新华时评则点评说,倘若各家囿于自己的一亩三分地，只想从“过路财神”身上揩油，最终只能迫使公众用脚投票。一个企业发展壮大的途径有很多种，但“雁过拔毛”的战略恐怕不是长久之计、最优之计。Y综合新华社、羊城晚报等报道
第A12版：,综合,2016-02/17,豫企冲刺 IPO8家在审16家在辅,□记者李世顶文白周峰摄影本报讯沪指昨日大涨3.29%！A股又疯狂了一把，这让觊觎IPO的公司紧追不已。截至昨日，除了8家在审豫企之外，还有16家河南企业正在接受IPO辅导，向A股冲刺。昨日A股市场红火一片，在全球市场回暖背景下，两市高开高走，沪指很快涨幅扩大至2%，并重新站上2800点，题材股与权重股齐飙升。来自同花顺的数据显示，沪深两市有千余只股票上涨，180余只股涨停。具体到豫股层面，除却停牌企业之外，豫股全部飘红，其中涨停板的豫股有7家之多，分别是黄河旋风、豫光金铅、森源电气、安彩高科、中原特钢、新开普和大有能源。对此，分析人士表示，两会时间窗口临近，改革预期上升，炒作氛围升温，吸引场外资金回流，管理层也有维稳护盘的任务，此外注册制延迟预期出现、企业增持持续增加等诸多利好因素叠加也给予了A股充分的想象空间，大盘的大反弹值得期待。A股重新回暖之下，这让觊觎IPO的公司紧追不已，开启接受辅导模式，向IPO发起冲击。大河报记者从河南证监局获悉，截至昨日，河南一共有327家重点上市后备企业，正在接受IPO辅导的企业一共有16家之多，包括洛阳银行、云台山等。其中绿都地产为最新增加的在辅企业。值得一提的是，绿都地产是宇通集团的子公司，此前在中国房地产百强难觅踪影，但却在2015年大放异彩，成功现身2015中国房地产百强，与升龙、建业、鑫苑、正商一同杀入其中。除了IPO在辅豫企之外，A股在审排队的企业中也有豫企身影。据相关统计数据显示，目前在A股市场排队待审的河南公司共有三晖电气、兰迪玻璃等8家，其中郑州市6家，洛阳市1家，南阳市1家。这些企业最有可能代表豫企成为2016年的新晋豫股。
第C08版：,小记者,2016-02/17,星空下的遐想,□郑州经纬中学八（2）班宋欣樾夜，是静与晚的结合。黑暗丝绸般铺满整个天空，沉淀了昔日的喧哗，渲染出无法言说的寂静。深邃而辽阔的天幕唯有繁星点点，不时眨动眼睛，给这个静谧的夜和略显压抑的黑暗抹上一笔灵动的色彩。星空总是给人以神秘与浪漫的感觉。我学着凡·高抬头仰望，终于明白为何文人雅士如此迷恋星空，心中有些寂寞，思绪便随繁星浸入夜空……心底，一直有个梦想。期盼着在一把婉约的油纸伞下，觅到一位知音。陪我奏《高山流水》，陪我嗅暗香浮动，陪我看二十四桥明月夜，陪我赏西子湖畔山色空蒙，抑或是陪我走过江南流水、越过苍茫草原，共阅山水相映的词章。心中，一直有一个地方。在那里，我可以同李白填词吟诗、畅游山水；可以陪陶渊明采菊东篱，感受夕露沾衣的自然之乐，能于落英缤纷之处寻心中的桃花源；能与范仲淹携手登临岳阳楼，体味忧国忧民；伴刘禹锡泛舟洞庭，徘徊于湖光山色之间；与苏东坡畅游赤壁，共赏“清风徐来，水波不兴”……思绪在夜空中飞扬，随星光一起闪亮。这场梦穿过依依古道，越过唐风宋雨，来到我心中。好久好久都没有这种任凭思绪飞舞的惬意了，好想守住这份温暖，滤尽心中所有的杂质，褪去繁华的外衣，重拾返璞归真的自我。
第C08版：,小记者,2016-02/17,给周瑜的一封信,□郑州市金水区文化绿城小学六（7）班方菲公瑾先生：别来无恙？千载过后，你的气概与智谋仍令晚辈敬佩。你西征黄祖，火烧赤壁，让晚辈不禁点头称赞。可是，如果你的心胸再宽广些的话，则天下三分必归于吴。你与诸葛孔明交战大败后，蜀军大喊“周郎妙计安天下，赔了夫人又折兵”，你便吐血病倒。人不可能不犯错，勇于认错，才能超越自我。那时，你知道孔明才华不亚于你，便故意刁难他，令他十天之内造出十万支箭。谁料孔明说只需三天。结果，孔明顺利完成任务。在你弥留之际，你大叫“既生瑜，何生亮”，便吐血而亡！毫无疑问，你确实是一个英雄。宋代大文豪苏东坡曾经赞扬过你：“遥想公瑾当年，小乔初嫁了，雄姿英发。羽扇纶巾，谈笑间、樯橹灰飞烟灭。”可见，你功勋卓著。可是，狭小的器量却最终让你成为历史的笑柄。可惜！可叹！晚辈无礼，出言不逊，万望见谅！无知言论，还请三思。顺祝安康！方菲2016年1月6日指导老师宋伟华
